"","area","location","timepoint","date","measurer","waves","sun","rain","temp","st.catch","end.catch","visibility","ID","zone","sex","sex.method","roundness","length","weight","comment","roundness2","date2","meanmaxtempdate","datetomeanmax"
"151","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",34,"3","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"152","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",35,"3","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"153","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",36,"3","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"154","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",37,"3","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"155","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",38,"3","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"156","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",39,"3","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"157","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",40,"3","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"158","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",41,"3","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"159","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",42,"3","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"160","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",43,"3","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"161","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",44,"3","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"162","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",45,"3","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"163","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",68,"2","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"164","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",69,"2","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"165","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",70,"2","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"166","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",71,"2","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"167","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",94,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"168","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",95,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"169","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",96,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"170","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",97,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"171","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",98,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"172","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",99,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"173","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",100,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"174","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",101,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"175","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",102,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"176","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",103,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"177","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",104,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"178","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",105,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"179","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",106,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"180","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",107,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"181","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",108,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"182","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",109,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"183","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",110,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"184","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",111,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"185","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",112,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"186","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",113,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"187","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",114,"1","f","r","3",NA,NA,"nopheno","3",2024-06-23,2022-11-24,576.400000000003
"188","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",115,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"189","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",116,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"190","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",117,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"191","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",118,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"192","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",119,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"193","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",120,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"194","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",121,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"195","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",122,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"196","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",123,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"197","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",124,"1","f","r","2",NA,NA,"nopheno","2",2024-06-23,2022-11-24,576.400000000003
"198","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",125,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"199","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",126,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"200","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",127,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"201","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",128,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"202","Arendal","Badstuholmen","2","23.06.2022","IM",0,"Y","N",14.6,"11:10","12:10","good",129,"1","f","r","1",NA,NA,"nopheno","1",2024-06-23,2022-11-24,576.400000000003
"203","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",25,"2","m","af","m",39,39,"","m",2024-07-23,2022-11-24,606.400000000003
"204","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",8,"1","m","af","m",37,40,"","m",2024-07-23,2022-11-24,606.400000000003
"205","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",7,"1","m","af","m",39,40,"","m",2024-07-23,2022-11-24,606.400000000003
"206","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",59,"3","m","af","m",37,41,"","m",2024-07-23,2022-11-24,606.400000000003
"207","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",5,"1","m","af","m",38,43,"","m",2024-07-23,2022-11-24,606.400000000003
"208","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",30,"2","m","af","m",38,44,"","m",2024-07-23,2022-11-24,606.400000000003
"209","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",28,"2","m","af","m",38.5,45,"","m",2024-07-23,2022-11-24,606.400000000003
"210","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",3,"1","m","af","m",38.5,46,"","m",2024-07-23,2022-11-24,606.400000000003
"211","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",31,"2","m","af","m",40,48,"","m",2024-07-23,2022-11-24,606.400000000003
"212","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",32,"2","m","af","m",40,48,"","m",2024-07-23,2022-11-24,606.400000000003
"213","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",1,"1","m","af","m",39.5,50,"","m",2024-07-23,2022-11-24,606.400000000003
"214","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",29,"2","m","af","m",41,52,"","m",2024-07-23,2022-11-24,606.400000000003
"215","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",53,"2","f","r","1",41.5,54,"","1",2024-07-23,2022-11-24,606.400000000003
"216","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",56,"2","f","r","2",40,55,"","2",2024-07-23,2022-11-24,606.400000000003
"217","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",62,"3","m","af","m",43,56,"","m",2024-07-23,2022-11-24,606.400000000003
"218","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",27,"2","m","af","m",42.5,57,"","m",2024-07-23,2022-11-24,606.400000000003
"219","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",26,"2","m","af","m",43,57,"","m",2024-07-23,2022-11-24,606.400000000003
"220","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",49,"2","f","r","1",41,58,"","1",2024-07-23,2022-11-24,606.400000000003
"221","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",43,"2","f","r","1",41,60,"","1",2024-07-23,2022-11-24,606.400000000003
"222","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",50,"2","f","r","1",42,61,"","1",2024-07-23,2022-11-24,606.400000000003
"223","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",2,"1","m","af","m",42.5,61,"","m",2024-07-23,2022-11-24,606.400000000003
"224","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",6,"1","m","af","m",44,62,"","m",2024-07-23,2022-11-24,606.400000000003
"225","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",34,"2","f","r","1",42.5,63,"","1",2024-07-23,2022-11-24,606.400000000003
"226","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",13,"1","f","r","1",44,63,"missing right pectoral fin","1",2024-07-23,2022-11-24,606.400000000003
"227","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",55,"2","f","r","1",43,64,"","1",2024-07-23,2022-11-24,606.400000000003
"228","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",64,"3","f","r","1",43,64,"","1",2024-07-23,2022-11-24,606.400000000003
"229","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",41,"2","f","r","1",44,64,"","1",2024-07-23,2022-11-24,606.400000000003
"230","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",61,"3","m","af","m",44,64,"","m",2024-07-23,2022-11-24,606.400000000003
"231","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",46,"2","f","r","1",43.5,66,"","1",2024-07-23,2022-11-24,606.400000000003
"232","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",18,"1","f","r","1",43,67,"","1",2024-07-23,2022-11-24,606.400000000003
"233","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",47,"2","f","r","1",43,67,"","1",2024-07-23,2022-11-24,606.400000000003
"234","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",4,"1","m","af","m",43.5,67,"wounded tail","m",2024-07-23,2022-11-24,606.400000000003
"235","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",11,"1","f","r","1",43,68,"","1",2024-07-23,2022-11-24,606.400000000003
"236","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",37,"2","f","r","3",41,69,"","3",2024-07-23,2022-11-24,606.400000000003
"237","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",51,"2","f","r","2",42.5,69,"","2",2024-07-23,2022-11-24,606.400000000003
"238","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",44,"2","f","r","3",42,70,"","3",2024-07-23,2022-11-24,606.400000000003
"239","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",45,"2","f","r","2",41,71,"","2",2024-07-23,2022-11-24,606.400000000003
"240","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",9,"1","m","af","m",43.5,71,"","m",2024-07-23,2022-11-24,606.400000000003
"241","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",17,"1","f","r","2",44,71,"","2",2024-07-23,2022-11-24,606.400000000003
"242","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",40,"2","f","r","3",42,73,"","3",2024-07-23,2022-11-24,606.400000000003
"243","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",57,"2","f","r","1",45,74,"","1",2024-07-23,2022-11-24,606.400000000003
"244","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",20,"1","f","r","2",43,75,"","2",2024-07-23,2022-11-24,606.400000000003
"245","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",60,"3","m","af","m",46.5,75,"","m",2024-07-23,2022-11-24,606.400000000003
"246","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",23,"2","m","af","m",46,76,"","m",2024-07-23,2022-11-24,606.400000000003
"247","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",36,"2","f","r","1",46,76,"","1",2024-07-23,2022-11-24,606.400000000003
"248","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",67,"3","f","r","1",46.5,77,"","1",2024-07-23,2022-11-24,606.400000000003
"249","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",19,"1","f","r","2",43,79,"","2",2024-07-23,2022-11-24,606.400000000003
"250","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",12,"1","f","r","2",44,79,"","2",2024-07-23,2022-11-24,606.400000000003
"251","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",54,"2","f","r","1",41.5,80,"","1",2024-07-23,2022-11-24,606.400000000003
"252","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",14,"1","f","r","3",43,80,"","3",2024-07-23,2022-11-24,606.400000000003
"253","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",16,"1","f","r","2",43.5,80,"","2",2024-07-23,2022-11-24,606.400000000003
"254","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",70,"3","f","r","3",43.5,80,"","3",2024-07-23,2022-11-24,606.400000000003
"255","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",10,"1","f","r","3",43.5,81,"","3",2024-07-23,2022-11-24,606.400000000003
"256","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",71,"3","f","r","3",42.5,82,"","3",2024-07-23,2022-11-24,606.400000000003
"257","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",48,"2","f","r","3",43.5,82,"","3",2024-07-23,2022-11-24,606.400000000003
"258","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",52,"2","f","r","2",45,83,"","2",2024-07-23,2022-11-24,606.400000000003
"259","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",63,"3","f","r","2",45.5,83,"","2",2024-07-23,2022-11-24,606.400000000003
"260","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",15,"1","f","f","1",47,83,"","1",2024-07-23,2022-11-24,606.400000000003
"261","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",39,"2","f","r","2",45,84,"","2",2024-07-23,2022-11-24,606.400000000003
"262","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",22,"2","m","af","m",46,85,"","m",2024-07-23,2022-11-24,606.400000000003
"263","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",42,"2","f","r","2",45,86,"","2",2024-07-23,2022-11-24,606.400000000003
"264","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",58,"3","m","af","m",47.5,86,"","m",2024-07-23,2022-11-24,606.400000000003
"265","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",21,"2","m","af","m",48.5,86,"","m",2024-07-23,2022-11-24,606.400000000003
"266","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",69,"3","f","f","1",47,88,"","1",2024-07-23,2022-11-24,606.400000000003
"267","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",33,"2","f","r","2",45.5,90,"","2",2024-07-23,2022-11-24,606.400000000003
"268","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",35,"2","f","r","3",45.5,90,"","3",2024-07-23,2022-11-24,606.400000000003
"269","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",24,"2","m","af","m",47.5,92,"","m",2024-07-23,2022-11-24,606.400000000003
"270","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",68,"3","f","r","2",47,93,"","2",2024-07-23,2022-11-24,606.400000000003
"271","Arendal","Badstuholmen","3","23.07.2022","IM",15,"Y","N",17.7,"10:00","11:15","bad",72,"3","f","r","3",46,98,"","3",2024-07-23,2022-11-24,606.400000000003
