"","Year","Mo","Da","T0m","T2m","T4m","datetime","datemonth","Area","sl_av_7d"
"297","2005",10,24,11.76,11.83,12.11,2005-10-24,1900-10-24,"Kristineberg",NA
"298","2005",10,25,11.46,11.46,11.47,2005-10-25,1900-10-25,"Kristineberg",NA
"299","2005",10,26,11.48,11.48,11.5,2005-10-26,1900-10-26,"Kristineberg",NA
"300","2005",10,27,11.66,11.68,11.76,2005-10-27,1900-10-27,"Kristineberg",NA
"301","2005",10,28,11.7,11.7,11.71,2005-10-28,1900-10-28,"Kristineberg",NA
"302","2005",10,29,11.73,11.73,11.73,2005-10-29,1900-10-29,"Kristineberg",NA
"303","2005",10,30,11.33,11.33,11.33,2005-10-30,1900-10-30,"Kristineberg",NA
"304","2005",10,31,11.63,11.63,11.63,2005-10-31,1900-10-31,"Kristineberg",NA
"305","2005",11,1,11.41,11.41,11.41,2005-11-01,1900-11-01,"Kristineberg",NA
"306","2005",11,2,11.46,11.46,11.46,2005-11-02,1900-11-02,"Kristineberg",NA
"307","2005",11,3,11.41,11.41,11.41,2005-11-03,1900-11-03,"Kristineberg",NA
"308","2005",11,4,11.62,11.62,11.62,2005-11-04,1900-11-04,"Kristineberg",NA
"309","2005",11,5,11.58,11.58,11.58,2005-11-05,1900-11-05,"Kristineberg",NA
"310","2005",11,6,11.56,11.56,11.56,2005-11-06,1900-11-06,"Kristineberg",NA
"311","2005",11,7,11.38,11.38,11.39,2005-11-07,1900-11-07,"Kristineberg",NA
"312","2005",11,8,11.23,11.23,11.23,2005-11-08,1900-11-08,"Kristineberg",NA
"313","2005",11,9,11.37,11.37,11.37,2005-11-09,1900-11-09,"Kristineberg",NA
"314","2005",11,10,11.2,11.2,11.21,2005-11-10,1900-11-10,"Kristineberg",NA
"315","2005",11,11,11.21,11.21,11.21,2005-11-11,1900-11-11,"Kristineberg",NA
"316","2005",11,12,11.26,11.26,11.26,2005-11-12,1900-11-12,"Kristineberg",NA
"317","2005",11,13,11.05,11.05,11.05,2005-11-13,1900-11-13,"Kristineberg",NA
"318","2005",11,14,11.13,11.13,11.13,2005-11-14,1900-11-14,"Kristineberg",NA
"319","2005",11,15,10.87,10.95,11.25,2005-11-15,1900-11-15,"Kristineberg",NA
"320","2005",11,16,10.8,10.92,11.41,2005-11-16,1900-11-16,"Kristineberg",NA
"321","2005",11,17,10.86,11.06,11.86,2005-11-17,1900-11-17,"Kristineberg",NA
"322","2005",11,18,11.48,11.5,11.6,2005-11-18,1900-11-18,"Kristineberg",NA
"323","2005",11,19,10.87,10.87,10.89,2005-11-19,1900-11-19,"Kristineberg",NA
"324","2005",11,20,9.23,9.34,9.75,2005-11-20,1900-11-20,"Kristineberg",NA
"325","2005",11,21,7.82,7.82,7.84,2005-11-21,1900-11-21,"Kristineberg",NA
"326","2005",11,22,8.11,8.13,8.21,2005-11-22,1900-11-22,"Kristineberg",NA
"327","2005",11,23,8.29,8.29,8.29,2005-11-23,1900-11-23,"Kristineberg",NA
"328","2005",11,24,8.79,8.79,8.79,2005-11-24,1900-11-24,"Kristineberg",NA
"329","2005",11,25,8.68,8.69,8.69,2005-11-25,1900-11-25,"Kristineberg",NA
"330","2005",11,26,8.08,8.08,8.08,2005-11-26,1900-11-26,"Kristineberg",NA
"331","2005",11,27,7.36,7.37,7.41,2005-11-27,1900-11-27,"Kristineberg",NA
"332","2005",11,28,7.15,7.16,7.22,2005-11-28,1900-11-28,"Kristineberg",NA
"333","2005",11,29,7.21,7.31,7.72,2005-11-29,1900-11-29,"Kristineberg",NA
"334","2005",11,30,7.44,7.52,7.84,2005-11-30,1900-11-30,"Kristineberg",NA
"335","2005",12,1,7.22,7.24,7.3,2005-12-01,1900-12-01,"Kristineberg",NA
"336","2005",12,2,6.71,6.71,6.72,2005-12-02,1900-12-02,"Kristineberg",NA
"337","2005",12,3,6.21,6.21,6.21,2005-12-03,1900-12-03,"Kristineberg",NA
"338","2005",12,4,6.32,6.32,6.32,2005-12-04,1900-12-04,"Kristineberg",NA
"339","2005",12,5,6.55,6.55,6.55,2005-12-05,1900-12-05,"Kristineberg",NA
"340","2005",12,6,6.47,6.47,6.47,2005-12-06,1900-12-06,"Kristineberg",NA
"341","2005",12,7,6.14,6.14,6.15,2005-12-07,1900-12-07,"Kristineberg",NA
"342","2005",12,8,6.29,6.29,6.29,2005-12-08,1900-12-08,"Kristineberg",NA
"343","2005",12,9,5.98,5.98,5.99,2005-12-09,1900-12-09,"Kristineberg",NA
"344","2005",12,10,6.06,6.07,6.07,2005-12-10,1900-12-10,"Kristineberg",NA
"345","2005",12,11,6.79,6.79,6.79,2005-12-11,1900-12-11,"Kristineberg",NA
"346","2005",12,12,6.72,6.73,6.77,2005-12-12,1900-12-12,"Kristineberg",NA
"347","2005",12,13,6.13,6.23,6.64,2005-12-13,1900-12-13,"Kristineberg",NA
"348","2005",12,14,6.61,6.64,6.77,2005-12-14,1900-12-14,"Kristineberg",NA
"349","2005",12,15,6.91,6.98,7.27,2005-12-15,1900-12-15,"Kristineberg",NA
"350","2005",12,16,7.17,7.28,7.75,2005-12-16,1900-12-16,"Kristineberg",NA
"351","2005",12,17,7.26,7.39,7.91,2005-12-17,1900-12-17,"Kristineberg",NA
"352","2005",12,18,7.49,7.69,8.47,2005-12-18,1900-12-18,"Kristineberg",NA
"353","2005",12,19,6.35,6.38,6.5,2005-12-19,1900-12-19,"Kristineberg",NA
"354","2005",12,20,5.74,5.83,6.2,2005-12-20,1900-12-20,"Kristineberg",NA
"355","2005",12,21,5.29,5.3,5.33,2005-12-21,1900-12-21,"Kristineberg",NA
"356","2005",12,22,5.23,5.23,5.23,2005-12-22,1900-12-22,"Kristineberg",NA
"357","2005",12,23,4.75,4.75,4.75,2005-12-23,1900-12-23,"Kristineberg",NA
"358","2005",12,24,4.72,4.74,4.82,2005-12-24,1900-12-24,"Kristineberg",NA
"359","2005",12,25,5.33,5.33,5.35,2005-12-25,1900-12-25,"Kristineberg",NA
"360","2005",12,26,7.31,7.31,7.32,2005-12-26,1900-12-26,"Kristineberg",NA
"361","2005",12,27,7.31,7.32,7.32,2005-12-27,1900-12-27,"Kristineberg",NA
"362","2005",12,28,7.34,7.34,7.34,2005-12-28,1900-12-28,"Kristineberg",NA
"363","2005",12,29,6.04,6.04,6.05,2005-12-29,1900-12-29,"Kristineberg",NA
"364","2005",12,30,4.1,4.1,4.11,2005-12-30,1900-12-30,"Kristineberg",NA
"365","2005",12,31,3.52,3.52,3.53,2005-12-31,1900-12-31,"Kristineberg",NA
"366","2006",1,1,3.17,3.23,3.48,2006-01-01,1900-01-01,"Kristineberg",NA
"367","2006",1,2,3,3.05,3.25,2006-01-02,1900-01-02,"Kristineberg",NA
"368","2006",1,3,2.91,2.96,3.16,2006-01-03,1900-01-03,"Kristineberg",NA
"369","2006",1,4,3.51,3.52,3.55,2006-01-04,1900-01-04,"Kristineberg",NA
"370","2006",1,5,3.27,3.27,3.27,2006-01-05,1900-01-05,"Kristineberg",NA
"371","2006",1,6,2.78,2.78,2.78,2006-01-06,1900-01-06,"Kristineberg",NA
"372","2006",1,7,2.26,2.26,2.27,2006-01-07,1900-01-07,"Kristineberg",NA
"373","2006",1,8,1.83,1.84,1.89,2006-01-08,1900-01-08,"Kristineberg",NA
"374","2006",1,9,1.84,1.84,1.85,2006-01-09,1900-01-09,"Kristineberg",NA
"375","2006",1,10,2.4,2.4,2.41,2006-01-10,1900-01-10,"Kristineberg",NA
"376","2006",1,11,2.37,2.37,2.37,2006-01-11,1900-01-11,"Kristineberg",NA
"377","2006",1,12,2.46,2.46,2.46,2006-01-12,1900-01-12,"Kristineberg",NA
"378","2006",1,13,2.42,2.42,2.42,2006-01-13,1900-01-13,"Kristineberg",NA
"379","2006",1,14,2.2,2.2,2.2,2006-01-14,1900-01-14,"Kristineberg",NA
"380","2006",1,15,2.54,2.55,2.58,2006-01-15,1900-01-15,"Kristineberg",NA
"381","2006",1,16,2.64,2.64,2.66,2006-01-16,1900-01-16,"Kristineberg",NA
"382","2006",1,17,2.49,2.49,2.5,2006-01-17,1900-01-17,"Kristineberg",NA
"383","2006",1,18,1.9,1.92,2.02,2006-01-18,1900-01-18,"Kristineberg",NA
"384","2006",1,19,2.62,2.62,2.62,2006-01-19,1900-01-19,"Kristineberg",NA
"385","2006",1,20,2.61,2.61,2.61,2006-01-20,1900-01-20,"Kristineberg",NA
"386","2006",1,21,2.47,2.47,2.47,2006-01-21,1900-01-21,"Kristineberg",NA
"387","2006",1,22,2,2,2,2006-01-22,1900-01-22,"Kristineberg",NA
"388","2006",1,23,2.47,2.47,2.47,2006-01-23,1900-01-23,"Kristineberg",NA
"389","2006",1,24,2.61,2.61,2.61,2006-01-24,1900-01-24,"Kristineberg",NA
"390","2006",1,25,2.3,2.31,2.34,2006-01-25,1900-01-25,"Kristineberg",NA
"391","2006",1,26,2.26,2.31,2.54,2006-01-26,1900-01-26,"Kristineberg",NA
"392","2006",1,27,2.03,2.08,2.26,2006-01-27,1900-01-27,"Kristineberg",NA
"393","2006",1,28,1.16,1.2,1.36,2006-01-28,1900-01-28,"Kristineberg",NA
"394","2006",1,29,0.51,0.66,1.27,2006-01-29,1900-01-29,"Kristineberg",NA
"395","2006",1,30,0.67,0.75,1.05,2006-01-30,1900-01-30,"Kristineberg",NA
"396","2006",1,31,1.55,1.69,2.22,2006-01-31,1900-01-31,"Kristineberg",NA
"397","2006",2,1,1.27,1.4,1.91,2006-02-01,1900-02-01,"Kristineberg",NA
"398","2006",2,2,1.04,1.2,1.82,2006-02-02,1900-02-02,"Kristineberg",NA
"399","2006",2,3,2.36,2.6,3.54,2006-02-03,1900-02-03,"Kristineberg",NA
"400","2006",2,4,2.85,2.89,3.04,2006-02-04,1900-02-04,"Kristineberg",NA
"401","2006",2,5,2.17,2.2,2.31,2006-02-05,1900-02-05,"Kristineberg",NA
"402","2006",2,6,1.74,1.74,1.74,2006-02-06,1900-02-06,"Kristineberg",NA
"403","2006",2,7,2.36,2.38,2.44,2006-02-07,1900-02-07,"Kristineberg",NA
"404","2006",2,8,1.82,1.82,1.82,2006-02-08,1900-02-08,"Kristineberg",NA
"405","2006",2,9,1.74,1.75,1.8,2006-02-09,1900-02-09,"Kristineberg",NA
"406","2006",2,10,2.24,2.35,2.79,2006-02-10,1900-02-10,"Kristineberg",NA
"407","2006",2,11,1.76,1.83,2.1,2006-02-11,1900-02-11,"Kristineberg",NA
"408","2006",2,12,1.47,1.47,1.47,2006-02-12,1900-02-12,"Kristineberg",NA
"409","2006",2,13,1.82,1.82,1.84,2006-02-13,1900-02-13,"Kristineberg",NA
"410","2006",2,14,1.82,1.89,2.2,2006-02-14,1900-02-14,"Kristineberg",NA
"411","2006",2,15,1.81,1.81,1.81,2006-02-15,1900-02-15,"Kristineberg",NA
"412","2006",2,16,1.81,1.81,1.82,2006-02-16,1900-02-16,"Kristineberg",NA
"413","2006",2,17,1.59,1.59,1.59,2006-02-17,1900-02-17,"Kristineberg",NA
"414","2006",2,18,1.37,1.37,1.37,2006-02-18,1900-02-18,"Kristineberg",NA
"415","2006",2,19,1.27,1.27,1.29,2006-02-19,1900-02-19,"Kristineberg",NA
"416","2006",2,20,1.41,1.44,1.54,2006-02-20,1900-02-20,"Kristineberg",NA
"417","2006",2,21,2.44,2.5,2.73,2006-02-21,1900-02-21,"Kristineberg",NA
"418","2006",2,22,1.96,2.03,2.3,2006-02-22,1900-02-22,"Kristineberg",NA
"419","2006",2,23,2.25,2.29,2.46,2006-02-23,1900-02-23,"Kristineberg",NA
"420","2006",2,24,1.65,1.66,1.69,2006-02-24,1900-02-24,"Kristineberg",NA
"421","2006",2,25,1.84,1.89,2.07,2006-02-25,1900-02-25,"Kristineberg",NA
"422","2006",2,26,1.82,1.84,1.92,2006-02-26,1900-02-26,"Kristineberg",NA
"423","2006",2,27,0.98,1,1.05,2006-02-27,1900-02-27,"Kristineberg",NA
"424","2006",2,28,1.17,1.17,1.17,2006-02-28,1900-02-28,"Kristineberg",NA
"425","2006",3,1,1.47,1.47,1.47,2006-03-01,1900-03-01,"Kristineberg",NA
"426","2006",3,2,0.9,0.9,0.9,2006-03-02,1900-03-02,"Kristineberg",NA
"427","2006",3,3,0.68,0.68,0.69,2006-03-03,1900-03-03,"Kristineberg",NA
"428","2006",3,4,0.42,0.46,0.66,2006-03-04,1900-03-04,"Kristineberg",NA
"429","2006",3,5,0.96,1.04,1.36,2006-03-05,1900-03-05,"Kristineberg",NA
"430","2006",3,6,0.76,0.8,0.94,2006-03-06,1900-03-06,"Kristineberg",NA
"431","2006",3,7,0.34,0.39,0.61,2006-03-07,1900-03-07,"Kristineberg",NA
"432","2006",3,8,-0.02,0.05,0.34,2006-03-08,1900-03-08,"Kristineberg",NA
"433","2006",3,9,0.76,0.78,0.83,2006-03-09,1900-03-09,"Kristineberg",NA
"434","2006",3,10,0.61,0.61,0.61,2006-03-10,1900-03-10,"Kristineberg",NA
"435","2006",3,11,0.02,0.02,0.03,2006-03-11,1900-03-11,"Kristineberg",NA
"436","2006",3,12,-0.12,-0.11,-0.08,2006-03-12,1900-03-12,"Kristineberg",NA
"437","2006",3,13,-0.13,-0.11,-0.05,2006-03-13,1900-03-13,"Kristineberg",NA
"438","2006",3,14,0.62,0.7,0.99,2006-03-14,1900-03-14,"Kristineberg",NA
"439","2006",3,15,0.96,0.99,1.14,2006-03-15,1900-03-15,"Kristineberg",NA
"440","2006",3,16,1.03,1.03,1.04,2006-03-16,1900-03-16,"Kristineberg",NA
"441","2006",3,17,1.05,1.04,1.02,2006-03-17,1900-03-17,"Kristineberg",NA
"442","2006",3,18,1.14,1.15,1.18,2006-03-18,1900-03-18,"Kristineberg",NA
"443","2006",3,19,1.38,1.41,1.51,2006-03-19,1900-03-19,"Kristineberg",NA
"444","2006",3,20,1.08,1.1,1.16,2006-03-20,1900-03-20,"Kristineberg",NA
"445","2006",3,21,1.29,1.38,1.74,2006-03-21,1900-03-21,"Kristineberg",NA
"446","2006",3,22,1.07,1.14,1.41,2006-03-22,1900-03-22,"Kristineberg",NA
"447","2006",3,23,1.2,1.23,1.34,2006-03-23,1900-03-23,"Kristineberg",NA
"448","2006",3,24,1.46,1.47,1.51,2006-03-24,1900-03-24,"Kristineberg",NA
"449","2006",3,25,1.39,1.39,1.39,2006-03-25,1900-03-25,"Kristineberg",NA
"450","2006",3,26,1.55,1.55,1.55,2006-03-26,1900-03-26,"Kristineberg",NA
"451","2006",3,27,1.83,1.82,1.82,2006-03-27,1900-03-27,"Kristineberg",NA
"452","2006",3,28,2.04,2.04,2.04,2006-03-28,1900-03-28,"Kristineberg",NA
"453","2006",3,29,1.38,1.38,1.38,2006-03-29,1900-03-29,"Kristineberg",NA
"454","2006",3,30,1.5,1.5,1.49,2006-03-30,1900-03-30,"Kristineberg",NA
"455","2006",3,31,1.73,1.73,1.75,2006-03-31,1900-03-31,"Kristineberg",NA
"456","2006",4,1,2.08,2.06,1.98,2006-04-01,1900-04-01,"Kristineberg",NA
"457","2006",4,2,2.91,2.9,2.87,2006-04-02,1900-04-02,"Kristineberg",NA
"458","2006",4,3,3.58,3.57,3.54,2006-04-03,1900-04-03,"Kristineberg",NA
"459","2006",4,4,4.23,4.22,4.21,2006-04-04,1900-04-04,"Kristineberg",NA
"460","2006",4,5,4.32,4.33,4.35,2006-04-05,1900-04-05,"Kristineberg",NA
"461","2006",4,6,4.08,4.08,4.09,2006-04-06,1900-04-06,"Kristineberg",NA
"462","2006",4,7,3.4,3.4,3.41,2006-04-07,1900-04-07,"Kristineberg",NA
"463","2006",4,8,3.42,3.42,3.42,2006-04-08,1900-04-08,"Kristineberg",NA
"464","2006",4,9,3.74,3.72,3.66,2006-04-09,1900-04-09,"Kristineberg",NA
"465","2006",4,10,3.56,3.57,3.58,2006-04-10,1900-04-10,"Kristineberg",NA
"466","2006",4,11,3.86,3.86,3.87,2006-04-11,1900-04-11,"Kristineberg",NA
"467","2006",4,12,4.03,4.03,4.03,2006-04-12,1900-04-12,"Kristineberg",NA
"468","2006",4,13,4.16,4.16,4.16,2006-04-13,1900-04-13,"Kristineberg",NA
"469","2006",4,14,4.33,4.33,4.33,2006-04-14,1900-04-14,"Kristineberg",NA
"470","2006",4,15,4.52,4.52,4.52,2006-04-15,1900-04-15,"Kristineberg",NA
"471","2006",4,16,5.01,5,4.97,2006-04-16,1900-04-16,"Kristineberg",NA
"472","2006",4,17,5.31,5.31,5.31,2006-04-17,1900-04-17,"Kristineberg",NA
"473","2006",4,18,5.55,5.55,5.55,2006-04-18,1900-04-18,"Kristineberg",NA
"474","2006",4,19,5.63,5.62,5.59,2006-04-19,1900-04-19,"Kristineberg",NA
"475","2006",4,20,5.91,5.88,5.76,2006-04-20,1900-04-20,"Kristineberg",NA
"476","2006",4,21,6.19,6.17,6.09,2006-04-21,1900-04-21,"Kristineberg",NA
"477","2006",4,22,6.28,6.27,6.23,2006-04-22,1900-04-22,"Kristineberg",NA
"478","2006",4,23,6.41,6.39,6.3,2006-04-23,1900-04-23,"Kristineberg",NA
"479","2006",4,24,6.5,6.48,6.4,2006-04-24,1900-04-24,"Kristineberg",NA
"480","2006",4,25,6.39,6.39,6.36,2006-04-25,1900-04-25,"Kristineberg",NA
"481","2006",4,26,6.62,6.62,6.62,2006-04-26,1900-04-26,"Kristineberg",NA
"482","2006",4,27,7.09,7.08,7.05,2006-04-27,1900-04-27,"Kristineberg",NA
"483","2006",4,28,6.9,6.88,6.79,2006-04-28,1900-04-28,"Kristineberg",NA
"484","2006",4,29,7.05,7.05,7.01,2006-04-29,1900-04-29,"Kristineberg",NA
"485","2006",4,30,7.25,7.25,7.24,2006-04-30,1900-04-30,"Kristineberg",NA
"486","2006",5,1,7.95,7.91,7.73,2006-05-01,1900-05-01,"Kristineberg",NA
"487","2006",5,2,8.31,8.25,7.98,2006-05-02,1900-05-02,"Kristineberg",NA
"488","2006",5,3,8.6,8.57,8.49,2006-05-03,1900-05-03,"Kristineberg",NA
"489","2006",5,4,9.08,9.02,8.8,2006-05-04,1900-05-04,"Kristineberg",NA
"490","2006",5,5,9.8,9.73,9.47,2006-05-05,1900-05-05,"Kristineberg",NA
"491","2006",5,6,10.26,10.17,9.8,2006-05-06,1900-05-06,"Kristineberg",NA
"492","2006",5,7,10.31,10.25,10.03,2006-05-07,1900-05-07,"Kristineberg",NA
"493","2006",5,8,10.91,10.75,10.09,2006-05-08,1900-05-08,"Kristineberg",NA
"494","2006",5,9,11.63,11.45,10.72,2006-05-09,1900-05-09,"Kristineberg",NA
"495","2006",5,10,11.71,11.46,10.48,2006-05-10,1900-05-10,"Kristineberg",NA
"496","2006",5,11,12.24,11.96,10.82,2006-05-11,1900-05-11,"Kristineberg",NA
"497","2006",5,12,12.18,12.11,11.81,2006-05-12,1900-05-12,"Kristineberg",NA
"498","2006",5,13,11.64,11.62,11.54,2006-05-13,1900-05-13,"Kristineberg",NA
"499","2006",5,14,11.78,11.68,11.27,2006-05-14,1900-05-14,"Kristineberg",NA
"500","2006",5,15,11.98,11.82,11.19,2006-05-15,1900-05-15,"Kristineberg",NA
"501","2006",5,16,11.68,11.55,11.04,2006-05-16,1900-05-16,"Kristineberg",NA
"502","2006",5,17,11.67,11.65,11.61,2006-05-17,1900-05-17,"Kristineberg",NA
"503","2006",5,18,11.06,11.05,11.02,2006-05-18,1900-05-18,"Kristineberg",NA
"504","2006",5,19,10.82,10.82,10.82,2006-05-19,1900-05-19,"Kristineberg",NA
"505","2006",5,20,10.87,10.87,10.87,2006-05-20,1900-05-20,"Kristineberg",NA
"506","2006",5,21,11.16,11.16,11.16,2006-05-21,1900-05-21,"Kristineberg",NA
"507","2006",5,22,11.58,11.58,11.58,2006-05-22,1900-05-22,"Kristineberg",NA
"508","2006",5,23,11.42,11.41,11.4,2006-05-23,1900-05-23,"Kristineberg",NA
"509","2006",5,24,11.18,11.18,11.18,2006-05-24,1900-05-24,"Kristineberg",NA
"510","2006",5,25,10.45,10.45,10.44,2006-05-25,1900-05-25,"Kristineberg",NA
"511","2006",5,26,10.77,10.73,10.59,2006-05-26,1900-05-26,"Kristineberg",NA
"512","2006",5,27,11.16,11.14,11.03,2006-05-27,1900-05-27,"Kristineberg",NA
"513","2006",5,28,12.34,12.26,11.97,2006-05-28,1900-05-28,"Kristineberg",NA
"514","2006",5,29,12.46,12.31,11.7,2006-05-29,1900-05-29,"Kristineberg",NA
"515","2006",5,30,12,11.76,10.83,2006-05-30,1900-05-30,"Kristineberg",NA
"516","2006",5,31,10.46,10.32,9.73,2006-05-31,1900-05-31,"Kristineberg",NA
"517","2006",6,1,9.93,9.86,9.6,2006-06-01,1900-06-01,"Kristineberg",NA
"518","2006",6,2,11.59,11.58,11.54,2006-06-02,1900-06-02,"Kristineberg",NA
"519","2006",6,3,11.91,11.91,11.91,2006-06-03,1900-06-03,"Kristineberg",NA
"520","2006",6,4,12.22,12.2,12.15,2006-06-04,1900-06-04,"Kristineberg",NA
"521","2006",6,5,12.4,12.36,12.18,2006-06-05,1900-06-05,"Kristineberg",NA
"522","2006",6,6,11.76,11.74,11.62,2006-06-06,1900-06-06,"Kristineberg",NA
"523","2006",6,7,12.58,12.57,12.51,2006-06-07,1900-06-07,"Kristineberg",NA
"524","2006",6,8,13.33,13.31,13.2,2006-06-08,1900-06-08,"Kristineberg",NA
"525","2006",6,9,13.48,13.43,13.22,2006-06-09,1900-06-09,"Kristineberg",NA
"526","2006",6,10,14.35,14.21,13.67,2006-06-10,1900-06-10,"Kristineberg",NA
"527","2006",6,11,15.01,14.91,14.53,2006-06-11,1900-06-11,"Kristineberg",NA
"528","2006",6,12,15.78,15.75,15.64,2006-06-12,1900-06-12,"Kristineberg",NA
"529","2006",6,13,15.56,15.56,15.59,2006-06-13,1900-06-13,"Kristineberg",NA
"530","2006",6,14,15.86,15.85,15.82,2006-06-14,1900-06-14,"Kristineberg",NA
"531","2006",6,15,16.93,16.91,16.8,2006-06-15,1900-06-15,"Kristineberg",NA
"532","2006",6,16,16.82,16.82,16.81,2006-06-16,1900-06-16,"Kristineberg",NA
"533","2006",6,17,17.24,17.21,17.11,2006-06-17,1900-06-17,"Kristineberg",NA
"534","2006",6,18,16.92,16.91,16.89,2006-06-18,1900-06-18,"Kristineberg",NA
"535","2006",6,19,17.04,17.04,17.04,2006-06-19,1900-06-19,"Kristineberg",NA
"536","2006",6,20,16.93,16.93,16.94,2006-06-20,1900-06-20,"Kristineberg",NA
"537","2006",6,21,17.35,17.35,17.35,2006-06-21,1900-06-21,"Kristineberg",NA
"538","2006",6,22,17.03,17.03,17.03,2006-06-22,1900-06-22,"Kristineberg",NA
"539","2006",6,23,15.92,15.92,15.92,2006-06-23,1900-06-23,"Kristineberg",NA
"540","2006",6,24,16.2,16.2,16.21,2006-06-24,1900-06-24,"Kristineberg",NA
"541","2006",6,25,16.5,16.51,16.54,2006-06-25,1900-06-25,"Kristineberg",NA
"542","2006",6,26,16.84,16.81,16.66,2006-06-26,1900-06-26,"Kristineberg",NA
"543","2006",6,27,17.02,17,16.91,2006-06-27,1900-06-27,"Kristineberg",NA
"544","2006",6,28,17.04,16.99,16.77,2006-06-28,1900-06-28,"Kristineberg",NA
"545","2006",6,29,17.33,17.27,17.04,2006-06-29,1900-06-29,"Kristineberg",NA
"546","2006",6,30,16.71,16.61,16.19,2006-06-30,1900-06-30,"Kristineberg",NA
"547","2006",7,1,17.2,17.04,16.37,2006-07-01,1900-07-01,"Kristineberg",NA
"548","2006",7,2,17.34,17.26,16.93,2006-07-02,1900-07-02,"Kristineberg",NA
"549","2006",7,3,17.53,17.47,17.22,2006-07-03,1900-07-03,"Kristineberg",NA
"550","2006",7,4,18.3,18.27,18.17,2006-07-04,1900-07-04,"Kristineberg",NA
"551","2006",7,5,19.03,18.89,18.36,2006-07-05,1900-07-05,"Kristineberg",NA
"552","2006",7,6,19.83,19.68,19.11,2006-07-06,1900-07-06,"Kristineberg",NA
"553","2006",7,7,20,19.86,19.33,2006-07-07,1900-07-07,"Kristineberg",NA
"554","2006",7,8,19.88,19.87,19.84,2006-07-08,1900-07-08,"Kristineberg",NA
"555","2006",7,9,20.65,20.65,20.65,2006-07-09,1900-07-09,"Kristineberg",NA
"556","2006",7,10,19.7,19.7,19.71,2006-07-10,1900-07-10,"Kristineberg",NA
"557","2006",7,11,18.56,18.56,18.56,2006-07-11,1900-07-11,"Kristineberg",NA
"558","2006",7,12,19,19,19,2006-07-12,1900-07-12,"Kristineberg",NA
"559","2006",7,13,18.77,18.78,18.79,2006-07-13,1900-07-13,"Kristineberg",NA
"560","2006",7,14,18.56,18.44,17.96,2006-07-14,1900-07-14,"Kristineberg",NA
"561","2006",7,15,18.5,18.38,17.89,2006-07-15,1900-07-15,"Kristineberg",NA
"562","2006",7,16,18.53,18.51,18.42,2006-07-16,1900-07-16,"Kristineberg",NA
"563","2006",7,17,18.52,18.52,18.52,2006-07-17,1900-07-17,"Kristineberg",NA
"564","2006",7,18,18.79,18.67,18.18,2006-07-18,1900-07-18,"Kristineberg",NA
"565","2006",7,19,19.17,19.03,18.46,2006-07-19,1900-07-19,"Kristineberg",NA
"566","2006",7,20,19.68,19.6,19.27,2006-07-20,1900-07-20,"Kristineberg",NA
"567","2006",7,21,18.84,18.83,18.79,2006-07-21,1900-07-21,"Kristineberg",NA
"568","2006",7,22,19.03,19,18.88,2006-07-22,1900-07-22,"Kristineberg",NA
"569","2006",7,23,19.25,19.18,18.91,2006-07-23,1900-07-23,"Kristineberg",NA
"570","2006",7,24,19.43,19.4,19.26,2006-07-24,1900-07-24,"Kristineberg",NA
"571","2006",7,25,19.74,19.69,19.49,2006-07-25,1900-07-25,"Kristineberg",NA
"572","2006",7,26,19.9,19.84,19.58,2006-07-26,1900-07-26,"Kristineberg",NA
"573","2006",7,27,21.63,21.57,21.32,2006-07-27,1900-07-27,"Kristineberg",NA
"574","2006",7,28,21.8,21.8,21.83,2006-07-28,1900-07-28,"Kristineberg",NA
"575","2006",7,29,21.76,21.73,21.61,2006-07-29,1900-07-29,"Kristineberg",NA
"576","2006",7,30,21.75,21.73,21.61,2006-07-30,1900-07-30,"Kristineberg",NA
"577","2006",7,31,21.68,21.69,21.7,2006-07-31,1900-07-31,"Kristineberg",NA
"578","2006",8,1,21.57,21.57,21.58,2006-08-01,1900-08-01,"Kristineberg",NA
"579","2006",8,2,20.79,20.79,20.79,2006-08-02,1900-08-02,"Kristineberg",NA
"580","2006",8,3,20.35,20.37,20.45,2006-08-03,1900-08-03,"Kristineberg",NA
"581","2006",8,4,20.22,20.26,20.42,2006-08-04,1900-08-04,"Kristineberg",NA
"582","2006",8,5,19.97,20.02,20.23,2006-08-05,1900-08-05,"Kristineberg",NA
"583","2006",8,6,20.16,20.16,20.18,2006-08-06,1900-08-06,"Kristineberg",NA
"584","2006",8,7,20.54,20.54,20.52,2006-08-07,1900-08-07,"Kristineberg",NA
"585","2006",8,8,20.75,20.75,20.74,2006-08-08,1900-08-08,"Kristineberg",NA
"586","2006",8,9,20.64,20.65,20.67,2006-08-09,1900-08-09,"Kristineberg",NA
"587","2006",8,10,20.53,20.58,20.78,2006-08-10,1900-08-10,"Kristineberg",NA
"588","2006",8,11,20.36,20.39,20.49,2006-08-11,1900-08-11,"Kristineberg",NA
"589","2006",8,12,20.37,20.4,20.51,2006-08-12,1900-08-12,"Kristineberg",NA
"590","2006",8,13,20.01,20.05,20.25,2006-08-13,1900-08-13,"Kristineberg",NA
"591","2006",8,14,19.93,19.93,19.95,2006-08-14,1900-08-14,"Kristineberg",NA
"592","2006",8,15,19.74,19.74,19.77,2006-08-15,1900-08-15,"Kristineberg",NA
"593","2006",8,16,19.78,19.8,19.85,2006-08-16,1900-08-16,"Kristineberg",NA
